dates,diamonds,butter,cars,cucumber,bananas
2011-12-08,1524.53,896.97,1161.31,1114.71,780.04
2011-12-09,1523.1,897.13,1164.48,1114.46,779.12
2011-12-12,1522.95,893.12,1165.44,1113.8,775.42
2011-12-13,1523.71,894.28,1168.57,1114.21,780.25
2011-12-14,1519.62,894.96,1165.9,1115.1,788.2
2011-12-15,1520.13,898.18,1167.56,1117.12,789.4
2011-12-16,1521.81,900.14,1170.2,1116.91,793.95
2011-12-19,1526.03,904.14,1168.47,1115.3,796.27
2011-12-20,1525.5,902.14,1168.83,1115.21,799.15
2011-12-21,1524.48,900.23,1167.04,1116.99,792.21
2011-12-22,1521.75,904.29,1166.46,1117.91,791.03
2011-12-23,1522.39,898.46,1167.89,1117.74,790.69
2011-12-26,1519.33,904.55,1165.66,1118.88,791.88
2011-12-27,1518.72,899.78,1169.64,1118.31,792.12
2011-12-28,1516.93,899.32,1167.51,1118.07,788.22
2011-12-29,1518.47,903.5,1165.72,1118.04,785.48
2011-12-30,1524.06,904.73,1167.8,1121.07,784.97
2012-01-02,1522.6,904.04,1169.43,1120.22,785.62
2012-01-03,1520.28,906.07,1169.24,1121.13,787.45
2012-01-04,1514.85,906.67,1162.06,1120.26,785.95
2012-01-05,1517.42,905.83,1159.86,1121.17,791.23
2012-01-06,1513.52,903.75,1156.23,1121.69,790.44
2012-01-09,1514.65,907.24,1154.82,1122.24,788.89
2012-01-10,1514.5,901.37,1154.3,1121.93,787.06
2012-01-11,1515.44,901.97,1153.48,1122.16,788.5
2012-01-12,1515.77,901.49,1151.81,1123.28,787.39
2012-01-13,1517.52,899.04,1151.86,1123.8,790.32
2012-01-16,1517.73,895.27,1150.46,1124.04,792.62
2012-01-17,1515.4,897.45,1154.07,1124.58,790.95
2012-01-18,1516.47,899.61,1160.07,1124.39,790.99
2012-01-19,1513.25,901.45,1162.5,1124.14,788.44
2012-01-20,1516.9,900.62,1164.89,1123.9,789.53
2012-01-23,1519.66,897.08,1158.34,1122.56,787.46
2012-01-24,1518.43,899.26,1154.46,1121.56,788.55
2012-01-25,1515.25,900.19,1155.58,1122.49,788.97
2012-01-26,1510.52,897.37,1156.94,1121.68,788.3
2012-01-27,1509.02,897.27,1158.06,1121.58,785.77
2012-01-30,1508.52,895.11,1159.16,1122.48,786.38
2012-01-31,1510.85,893.9,1162.3,1122.65,789.02
2012-02-01,1510.91,891.53,1161.1,1122.88,786.76
2012-02-02,1508.13,887.73,1158.44,1123.0,789.0
2012-02-03,1508.51,887.46,1154.71,1123.62,789.19
2012-02-06,1509.8,888.71,1156.59,1123.34,790.57
2012-02-07,1512.11,884.28,1155.82,1122.97,793.98
2012-02-08,1513.14,880.94,1149.76,1122.78,790.71
2012-02-09,1513.5,885.43,1155.11,1122.53,793.46
2012-02-10,1513.4,884.45,1157.05,1122.74,791.17
2012-02-13,1513.92,884.85,1151.72,1121.74,789.43
2012-02-14,1512.81,885.08,1150.26,1122.22,788.4
2012-02-15,1515.9,884.31,1150.15,1121.85,788.18
2012-02-16,1515.26,884.77,1147.3,1121.73,787.07
2012-02-17,1513.62,886.23,1144.09,1120.57,786.41
2012-02-20,1514.64,888.38,1145.02,1121.32,781.03
2012-02-21,1517.27,887.06,1144.93,1121.65,784.63
2012-02-22,1520.1,885.14,1143.23,1119.71,781.15
2012-02-23,1520.62,885.83,1138.74,1118.52,780.76
2012-02-24,1518.67,888.78,1140.24,1118.41,782.45
2012-02-27,1513.72,890.42,1140.38,1120.02,781.39
2012-02-28,1511.96,893.18,1141.43,1118.57,781.11
2012-02-29,1516.35,889.75,1131.39,1116.94,783.45
2012-03-01,1516.18,890.34,1130.22,1116.11,783.67
2012-03-02,1513.36,886.98,1125.96,1115.33,782.89
2012-03-05,1514.52,885.34,1126.23,1117.27,781.79
2012-03-06,1514.54,887.76,1128.62,1117.17,784.92
2012-03-07,1511.41,891.46,1126.05,1116.72,781.04
2012-03-08,1512.33,888.82,1123.08,1114.61,781.93
2012-03-09,1509.1,890.38,1124.62,1114.86,781.09
2012-03-12,1508.55,890.24,1125.8,1115.89,777.93
2012-03-13,1515.84,894.28,1127.44,1116.11,778.34
2012-03-14,1517.37,896.1,1128.66,1116.4,781.91
2012-03-15,1518.3,896.19,1130.66,1116.47,780.43
2012-03-16,1515.86,900.33,1131.25,1117.21,780.65
2012-03-19,1516.59,898.8,1129.55,1117.21,773.63
2012-03-20,1519.16,900.28,1131.94,1116.18,772.57
2012-03-21,1518.7,901.5,1127.68,1115.62,770.42
2012-03-22,1518.23,900.39,1130.33,1115.68,771.01
2012-03-23,1513.94,900.41,1128.69,1116.4,776.41
2012-03-26,1516.06,900.65,1126.77,1116.87,776.28
2012-03-27,1517.89,903.67,1130.38,1116.32,776.72
2012-03-28,1514.31,904.17,1130.05,1115.62,774.35
2012-03-29,1516.71,904.42,1132.39,1115.67,775.57
2012-03-30,1517.68,906.18,1129.21,1115.62,774.91
2012-04-02,1519.13,906.91,1130.49,1116.75,774.91
2012-04-03,1518.74,909.87,1137.12,1116.53,774.26
2012-04-04,1520.71,910.15,1134.52,1114.71,769.91
2012-04-05,1519.29,911.91,1134.1,1113.61,768.29
2012-04-06,1518.93,913.36,1132.54,1113.12,761.22
2012-04-09,1518.7,911.44,1133.62,1114.85,760.11
2012-04-10,1522.4,908.18,1127.26,1115.7,760.34
2012-04-11,1519.51,909.38,1131.72,1116.68,768.72
2012-04-12,1519.89,909.32,1130.75,1116.35,772.79
2012-04-13,1516.84,907.89,1131.42,1114.88,774.32
2012-04-16,1519.1,904.4,1124.08,1114.23,774.61
2012-04-17,1520.86,901.42,1127.11,1112.4,774.69
2012-04-18,1523.01,902.72,1123.04,1112.03,776.2
2012-04-19,1526.57,903.99,1125.09,1112.43,776.27
2012-04-20,1526.39,903.03,1127.81,1113.29,774.09
2012-04-23,1525.89,902.26,1122.29,1113.89,769.92
2012-04-24,1528.08,901.04,1119.76,1113.7,765.45
2012-04-25,1524.33,900.91,1112.32,1114.68,764.51
2012-04-26,1525.78,903.04,1120.34,1115.33,765.65
2012-04-27,1531.32,901.05,1117.88,1114.84,769.28
2012-04-30,1534.7,903.18,1109.35,1113.13,766.61
2012-05-01,1536.14,905.41,1116.29,1113.17,763.86
2012-05-02,1535.79,905.49,1120.6,1112.87,765.14
2012-05-03,1536.43,903.28,1118.3,1111.91,761.91
2012-05-04,1536.21,905.23,1120.85,1109.92,766.65
2012-05-07,1537.63,906.25,1115.22,1108.94,766.69
2012-05-08,1537.66,906.57,1122.71,1108.7,768.73
2012-05-09,1533.15,907.36,1119.17,1107.82,772.53
2012-05-10,1531.08,909.09,1113.07,1107.27,771.96
2012-05-11,1534.75,907.67,1108.43,1106.38,768.36
2012-05-14,1533.1,907.13,1099.72,1106.52,765.28
2012-05-15,1530.21,908.77,1107.4,1107.27,766.39
2012-05-16,1531.3,908.98,1115.12,1106.61,763.82
2012-05-17,1532.89,907.38,1103.17,1104.98,762.39
2012-05-18,1530.21,908.22,1110.54,1105.87,766.53
2012-05-21,1530.27,910.1,1119.78,1107.06,768.3
2012-05-22,1529.07,912.08,1121.22,1107.64,768.94
2012-05-23,1526.05,909.47,1119.65,1108.44,768.86
2012-05-24,1523.26,906.87,1117.11,1108.15,767.85
2012-05-25,1522.88,908.71,1118.19,1107.96,766.27
2012-05-28,1523.67,909.35,1124.67,1108.81,765.78
2012-05-29,1523.52,912.24,1122.81,1107.79,769.1
2012-05-30,1525.9,915.75,1126.02,1108.04,772.2
2012-05-31,1528.52,917.06,1126.18,1109.42,765.59
2012-06-01,1529.6,916.89,1121.81,1109.76,764.15
2012-06-04,1529.99,918.33,1121.31,1108.93,763.0
2012-06-05,1529.99,918.18,1122.79,1108.49,766.03
2012-06-06,1528.92,918.0,1123.32,1108.03,767.91
2012-06-07,1530.6,916.72,1117.17,1108.47,767.33
2012-06-08,1530.0,917.97,1114.66,1109.38,768.93
2012-06-11,1533.17,917.6,1118.36,1109.62,764.64
2012-06-12,1532.91,917.1,1119.36,1110.1,771.07
2012-06-13,1529.74,918.9,1121.26,1111.29,778.56
2012-06-14,1532.85,919.28,1128.17,1111.79,781.4
2012-06-15,1530.82,921.71,1133.09,1111.93,782.55
2012-06-18,1530.07,923.29,1133.63,1112.07,777.79
2012-06-19,1528.82,925.43,1126.37,1111.37,774.15
2012-06-20,1526.1,924.31,1130.65,1110.63,772.92
2012-06-21,1525.57,924.36,1135.88,1111.13,775.03
2012-06-22,1521.6,923.35,1135.18,1111.96,774.65
2012-06-25,1523.86,919.3,1139.02,1111.4,769.17
2012-06-26,1524.73,919.13,1138.5,1111.01,765.88
2012-06-27,1526.05,919.9,1134.65,1110.94,765.11
2012-06-28,1524.57,917.1,1133.83,1110.25,766.84
2012-06-29,1524.61,916.15,1131.01,1108.89,766.68
2012-07-02,1523.34,914.26,1126.76,1109.85,767.33
2012-07-03,1522.92,913.81,1120.21,1110.71,767.48
2012-07-04,1519.86,910.64,1115.38,1111.32,761.18
2012-07-05,1517.53,913.62,1121.75,1110.41,766.67
2012-07-06,1514.77,913.42,1116.85,1110.73,763.48
2012-07-09,1515.76,914.89,1122.66,1112.11,765.8
2012-07-10,1515.94,916.46,1118.62,1111.6,770.34
2012-07-11,1516.99,919.85,1116.1,1112.33,767.31
2012-07-12,1515.95,922.3,1118.07,1112.36,764.52
2012-07-13,1517.49,921.98,1115.17,1111.61,763.69
2012-07-16,1517.43,922.33,1114.5,1111.4,765.76
2012-07-17,1516.59,922.23,1114.8,1111.44,765.6
2012-07-18,1516.96,920.3,1119.89,1111.54,766.68
2012-07-19,1521.63,917.06,1107.95,1111.01,766.33
2012-07-20,1521.75,920.21,1104.96,1111.11,764.08
2012-07-23,1522.45,919.14,1113.15,1111.36,765.81
2012-07-24,1523.37,920.19,1110.56,1110.61,768.73
2012-07-25,1522.35,919.92,1105.4,1109.91,764.73
2012-07-26,1522.62,920.05,1104.58,1109.78,761.1
2012-07-27,1518.87,922.45,1105.28,1110.14,763.86
2012-07-30,1520.39,920.79,1107.9,1108.78,763.13
2012-07-31,1519.43,920.96,1103.47,1108.95,764.95
2012-08-01,1518.43,920.91,1105.56,1107.86,759.76
2012-08-02,1518.31,920.07,1101.37,1107.73,755.51
2012-08-03,1518.5,921.44,1104.22,1106.64,750.22
2012-08-06,1517.0,920.33,1105.41,1106.25,751.42
2012-08-07,1515.5,918.57,1106.58,1105.74,753.5
2012-08-08,1514.26,921.67,1107.18,1104.41,760.25
2012-08-09,1517.8,921.09,1110.24,1104.57,759.78
2012-08-10,1516.02,919.5,1107.31,1104.2,760.99
2012-08-13,1516.55,917.52,1101.86,1104.5,756.97
2012-08-14,1512.34,918.41,1103.35,1103.71,761.67
2012-08-15,1513.78,914.49,1104.58,1103.48,760.87
2012-08-16,1510.88,917.12,1105.08,1102.11,760.04
2012-08-17,1510.4,917.37,1105.08,1101.06,762.87
2012-08-20,1509.78,917.95,1102.22,1100.34,756.78
2012-08-21,1509.98,919.98,1111.39,1100.34,764.74
2012-08-22,1511.45,922.26,1108.48,1100.43,769.97
2012-08-23,1514.51,922.19,1113.68,1099.35,768.43
2012-08-24,1511.28,921.83,1107.17,1099.39,762.58
2012-08-27,1509.34,922.91,1104.32,1099.01,758.94
2012-08-28,1508.5,924.09,1101.36,1099.57,764.21
2012-08-29,1508.0,924.95,1101.0,1099.67,760.28
2012-08-30,1506.53,921.72,1095.33,1098.25,761.91
2012-08-31,1505.1,921.49,1093.4,1098.77,754.99
2012-09-03,1502.96,919.26,1090.78,1099.73,754.99
2012-09-04,1503.52,920.29,1092.37,1101.13,750.38
2012-09-05,1503.35,921.1,1095.2,1102.03,749.26
2012-09-06,1503.88,920.05,1100.15,1102.13,748.55
2012-09-07,1502.27,922.7,1105.1,1102.7,740.42
2012-09-10,1500.9,924.72,1105.82,1103.18,743.87
2012-09-11,1501.75,925.55,1104.6,1103.63,745.72
2012-09-12,1504.74,927.1,1099.01,1102.26,747.35
2012-09-13,1507.16,928.65,1099.34,1101.32,745.8
2012-09-14,1507.2,929.72,1104.47,1100.82,742.56
2012-09-17,1507.83,926.22,1108.18,1101.5,743.2
2012-09-18,1506.39,927.87,1111.02,1102.84,743.37
2012-09-19,1504.39,929.9,1112.61,1103.83,742.57
2012-09-20,1507.01,931.59,1109.19,1103.63,742.64
2012-09-21,1505.76,932.39,1110.46,1104.34,744.24
2012-09-24,1506.35,934.7,1107.54,1104.49,747.42
2012-09-25,1509.37,931.37,1102.31,1103.64,743.53
2012-09-26,1508.41,933.84,1097.36,1103.67,748.99
2012-09-27,1505.33,935.69,1098.74,1104.64,753.83
2012-09-28,1505.48,936.98,1100.98,1104.74,753.72
2012-10-01,1506.17,936.65,1104.35,1105.38,751.51
2012-10-02,1511.16,936.47,1105.87,1105.62,751.48
2012-10-03,1512.25,934.79,1101.02,1105.01,750.01
2012-10-04,1514.53,935.49,1097.88,1104.96,754.07
2012-10-05,1515.89,936.75,1104.08,1104.18,761.91
2012-10-08,1513.52,937.04,1104.68,1103.55,763.15
2012-10-09,1511.38,937.82,1104.85,1102.69,765.61
2012-10-10,1512.87,937.03,1100.45,1101.78,758.33
2012-10-11,1509.17,937.95,1099.7,1102.15,756.88
2012-10-12,1511.32,938.31,1104.63,1102.42,754.29
2012-10-15,1512.58,937.52,1102.8,1103.11,754.74
2012-10-16,1509.97,940.21,1100.3,1102.5,753.5
2012-10-17,1509.61,940.91,1101.35,1102.96,760.06
2012-10-18,1510.08,941.14,1101.37,1102.3,758.17
2012-10-19,1511.86,940.57,1095.94,1102.25,760.93
2012-10-22,1513.01,942.51,1096.77,1102.41,764.92
2012-10-23,1513.69,939.91,1086.87,1102.5,763.81
2012-10-24,1513.84,940.64,1089.83,1102.55,766.35
2012-10-25,1512.5,940.5,1090.43,1102.66,770.14
2012-10-26,1513.78,939.19,1094.4,1103.32,769.84
2012-10-29,1515.75,940.56,1104.11,1103.03,778.0
2012-10-30,1519.4,941.68,1105.36,1103.72,786.13
2012-10-31,1517.85,943.55,1108.78,1101.5,790.93
2012-11-01,1517.15,943.06,1112.65,1104.43,788.11
2012-11-02,1517.45,941.16,1112.02,1103.69,787.93
2012-11-05,1515.17,942.29,1112.96,1103.94,784.73
2012-11-06,1516.08,944.85,1109.39,1104.85,781.87
2012-11-07,1515.5,943.61,1109.19,1104.68,781.58
2012-11-08,1516.64,943.42,1111.03,1105.92,782.89
2012-11-09,1517.95,941.17,1109.89,1106.25,781.78
2012-11-12,1520.94,942.73,1115.45,1104.77,779.51
2012-11-13,1520.62,942.4,1112.68,1104.54,778.53
2012-11-14,1519.63,940.49,1109.73,1104.72,770.35
2012-11-15,1517.29,942.8,1111.56,1104.3,772.77
2012-11-16,1519.0,943.53,1116.41,1104.7,779.61
2012-11-19,1521.19,943.04,1119.11,1104.36,777.3
2012-11-20,1522.47,943.57,1117.18,1103.24,777.38
2012-11-21,1520.38,942.19,1118.44,1103.63,771.21
2012-11-22,1516.9,942.47,1113.06,1103.95,772.67
2012-11-23,1513.45,943.32,1114.62,1104.27,774.11
2012-11-26,1509.47,942.92,1115.69,1103.13,776.31
2012-11-27,1510.17,945.05,1116.86,1103.93,774.24
2012-11-28,1509.0,947.46,1116.7,1105.28,771.01
2012-11-29,1510.47,948.54,1116.11,1106.97,774.25
2012-11-30,1507.44,951.01,1116.32,1107.86,778.35
2012-12-03,1504.18,951.36,1121.02,1108.55,783.14
2012-12-04,1501.42,949.27,1113.79,1110.78,784.88
2012-12-05,1503.05,946.2,1117.49,1109.42,781.14
2012-12-06,1499.24,948.59,1118.25,1109.06,785.48
2012-12-07,1499.52,946.21,1114.39,1110.68,790.64
2012-12-10,1500.91,947.34,1110.36,1109.3,788.82
2012-12-11,1502.58,946.34,1110.44,1109.12,788.32
2012-12-12,1502.12,944.74,1106.21,1109.39,783.75
2012-12-13,1502.39,946.44,1104.53,1109.37,781.37
2012-12-14,1502.75,947.42,1104.24,1108.24,780.44
2012-12-17,1502.77,946.2,1100.81,1107.49,776.24
2012-12-18,1505.37,948.31,1101.52,1107.63,778.77
2012-12-19,1506.8,947.41,1104.64,1107.47,777.11
2012-12-20,1508.05,947.0,1105.9,1106.16,779.81
2012-12-21,1508.23,946.62,1109.61,1105.7,782.54
2012-12-24,1507.88,951.63,1112.67,1108.63,786.59
2012-12-26,1505.36,953.91,1112.72,1109.29,781.17
2012-12-27,1507.69,953.94,1113.61,1109.85,781.12
2012-12-28,1509.57,952.75,1111.96,1108.12,788.37
2013-01-02,1512.73,953.73,1112.53,1108.7,791.62
2013-01-03,1512.69,954.95,1109.41,1109.45,792.61
2013-01-04,1511.84,953.65,1114.7,1108.74,794.11
2013-01-07,1512.83,955.42,1115.72,1109.86,786.88
2013-01-08,1514.33,955.95,1114.06,1109.02,785.42
2013-01-09,1518.86,956.92,1115.22,1108.77,780.44
2013-01-10,1518.2,959.76,1115.85,1110.8,776.32
2013-01-11,1519.3,962.25,1109.58,1110.68,780.19
2013-01-14,1517.75,960.43,1108.14,1109.66,783.03
2013-01-15,1514.34,960.11,1105.25,1107.82,783.58
2013-01-16,1512.78,960.18,1104.67,1108.01,782.63
2013-01-17,1511.54,960.77,1111.81,1106.58,779.16
2013-01-18,1511.65,961.84,1109.33,1106.61,776.19
2013-01-21,1511.81,961.5,1112.32,1104.24,776.74
2013-01-22,1507.39,959.03,1116.46,1101.94,770.23
2013-01-23,1506.16,955.91,1115.94,1102.31,768.45
2013-01-24,1507.53,958.17,1115.08,1100.77,772.08
2013-01-25,1507.7,957.88,1118.24,1101.3,769.44
2013-01-28,1508.43,957.89,1117.17,1101.55,767.38
2013-01-29,1508.7,955.75,1114.41,1100.98,762.72
2013-01-30,1509.06,959.23,1116.17,1101.22,757.45
2013-01-31,1506.25,959.32,1119.21,1102.62,764.49
2013-02-01,1509.64,962.35,1122.0,1100.59,765.1
2013-02-04,1510.06,964.88,1121.96,1100.44,768.22
2013-02-05,1508.88,965.94,1122.04,1099.65,768.72
2013-02-06,1509.6,965.71,1120.79,1100.94,771.4
2013-02-07,1506.57,967.08,1120.45,1099.5,768.86
2013-02-08,1504.38,971.15,1117.32,1101.22,768.52
2013-02-11,1501.11,969.63,1120.44,1100.23,773.29
2013-02-12,1504.56,969.96,1119.9,1101.66,770.16
2013-02-13,1505.04,970.24,1122.45,1101.67,764.33
2013-02-14,1505.69,970.86,1122.85,1103.89,764.31
2013-02-15,1504.84,969.78,1123.59,1103.95,765.1
2013-02-18,1502.77,973.1,1128.64,1106.51,771.03
2013-02-19,1502.91,975.1,1135.07,1104.61,769.46
2013-02-20,1499.91,975.88,1130.79,1104.21,768.18
2013-02-21,1503.48,973.38,1127.38,1103.26,764.84
2013-02-22,1504.44,975.63,1132.11,1104.96,769.7
2013-02-25,1501.01,975.83,1123.55,1102.82,770.18
2013-02-26,1503.97,977.01,1129.0,1104.27,767.8
2013-02-27,1504.48,980.8,1122.27,1104.09,761.35
2013-02-28,1504.59,983.79,1124.42,1103.46,758.93
2013-03-01,1506.86,982.98,1125.06,1103.57,759.26
2013-03-04,1507.32,983.1,1122.09,1104.16,758.5
2013-03-05,1507.5,982.02,1122.02,1103.6,752.01
2013-03-06,1504.35,983.67,1125.22,1103.78,751.86
2013-03-07,1504.57,983.37,1125.02,1106.2,749.26
2013-03-08,1503.66,981.19,1116.69,1105.72,750.67
2013-03-11,1503.62,981.03,1116.08,1105.41,747.79
2013-03-12,1501.8,978.82,1115.52,1104.89,756.54
2013-03-13,1501.9,977.82,1111.32,1104.8,753.57
2013-03-14,1501.97,977.7,1112.93,1105.25,748.51
2013-03-15,1500.07,974.87,1107.42,1106.58,749.82
2013-03-18,1497.64,975.95,1116.51,1108.14,749.73
2013-03-19,1496.81,973.65,1114.08,1107.9,744.52
2013-03-20,1496.42,974.2,1108.99,1109.92,748.05
2013-03-21,1496.8,973.67,1119.69,1109.06,745.93
2013-03-22,1495.6,972.65,1123.58,1107.06,744.86
2013-03-25,1497.29,974.43,1128.71,1108.45,739.25
2013-03-26,1499.51,976.06,1121.96,1109.35,738.39
2013-03-27,1496.47,978.0,1120.13,1110.87,738.39
2013-03-28,1498.42,978.2,1111.04,1109.36,728.47
2013-03-29,1498.65,980.78,1113.14,1111.13,723.66
2013-04-01,1498.69,982.25,1119.73,1110.4,725.45
2013-04-02,1498.01,980.8,1107.53,1110.62,724.07
2013-04-03,1502.11,980.63,1107.93,1110.86,728.57
2013-04-04,1502.05,977.41,1113.81,1108.62,727.86
2013-04-05,1498.47,979.05,1114.91,1106.94,720.1
2013-04-08,1497.54,978.51,1105.11,1107.39,716.42
2013-04-09,1494.72,980.57,1108.74,1107.21,713.37
2013-04-10,1494.17,980.36,1102.36,1105.88,709.39
2013-04-11,1494.19,980.77,1098.98,1104.91,698.58
2013-04-12,1494.26,980.01,1102.33,1107.02,690.05
2013-04-15,1492.15,982.88,1099.39,1106.44,689.33
2013-04-16,1494.14,980.94,1090.56,1107.32,678.14
2013-04-17,1494.05,984.95,1091.9,1108.18,668.57
2013-04-18,1491.25,984.13,1088.1,1106.77,663.22
2013-04-19,1492.16,985.95,1090.86,1109.05,661.63
2013-04-22,1491.3,988.84,1091.69,1110.23,665.53
2013-04-23,1492.72,990.74,1090.06,1109.83,669.17
2013-04-24,1491.83,991.68,1098.52,1108.74,670.31
2013-04-25,1492.62,995.12,1097.98,1107.34,664.04
2013-04-26,1496.04,997.52,1097.21,1108.51,661.45
2013-04-29,1493.79,998.6,1094.29,1105.93,663.93
2013-04-30,1496.24,997.34,1080.25,1105.93,656.62
2013-05-01,1499.97,998.53,1082.4,1107.59,660.18
2013-05-02,1501.24,996.33,1081.64,1107.03,656.08
2013-05-03,1501.03,995.05,1072.83,1107.13,655.61
2013-05-06,1500.14,993.68,1069.16,1106.41,655.74
2013-05-07,1499.82,999.09,1064.93,1107.97,656.94
2013-05-08,1501.43,1000.25,1072.06,1108.56,654.4
2013-05-09,1503.86,1001.15,1077.51,1108.7,654.1
2013-05-10,1499.54,998.13,1080.33,1108.0,651.23
2013-05-13,1499.98,996.12,1077.37,1108.39,653.23
2013-05-14,1496.39,998.26,1069.86,1108.95,657.17
2013-05-15,1496.61,1000.59,1070.58,1110.67,651.06
2013-05-16,1495.95,998.6,1068.8,1109.06,658.52
2013-05-17,1496.54,993.51,1063.94,1108.61,659.57
2013-05-20,1498.63,993.1,1054.1,1106.73,647.49
2013-05-21,1499.91,994.07,1049.21,1107.69,643.63
2013-05-22,1496.76,996.22,1055.85,1108.42,642.82
2013-05-23,1495.93,999.61,1062.36,1108.38,644.62
2013-05-24,1493.54,1000.52,1067.23,1107.31,648.44
2013-05-27,1494.31,999.8,1068.56,1106.55,654.78
2013-05-28,1494.43,1000.49,1073.21,1106.09,653.83
2013-05-29,1493.97,1000.34,1073.42,1106.89,639.46
2013-05-30,1489.15,998.78,1076.15,1105.76,632.12
2013-05-31,1485.49,1002.79,1076.35,1105.93,638.92
2013-06-03,1482.31,1004.44,1079.65,1107.13,636.81
2013-06-04,1480.05,1005.9,1086.57,1108.65,643.26
2013-06-05,1478.63,1004.14,1086.22,1109.13,643.93
2013-06-06,1479.0,1005.94,1090.39,1107.46,642.82
2013-06-07,1482.62,1004.46,1088.74,1107.78,640.41
2013-06-10,1484.11,1005.17,1088.32,1109.76,641.87
2013-06-11,1485.41,1007.12,1095.47,1108.56,639.52
2013-06-12,1485.17,1007.45,1088.64,1109.39,635.75
2013-06-13,1483.07,1008.81,1080.34,1110.2,637.09
2013-06-14,1484.4,1008.67,1072.28,1109.35,630.71
2013-06-17,1484.06,1009.54,1076.21,1109.84,637.8
2013-06-18,1482.83,1006.97,1076.34,1110.57,634.77
2013-06-19,1486.5,1006.2,1074.47,1111.28,630.02
2013-06-20,1488.03,1006.36,1077.9,1111.66,629.15
2013-06-21,1489.2,1009.11,1071.25,1111.32,630.69
2013-06-24,1492.49,1009.91,1067.49,1111.91,631.04
2013-06-25,1495.55,1009.79,1063.54,1112.84,629.97
2013-06-26,1495.46,1009.03,1059.2,1113.18,631.28
2013-06-27,1495.11,1007.27,1059.91,1114.02,628.39
2013-06-28,1496.5,1006.31,1053.82,1114.01,623.84
2013-07-01,1499.2,1005.57,1047.38,1115.43,619.89
2013-07-02,1502.07,1005.39,1047.93,1116.29,616.84
2013-07-03,1504.1,1006.99,1054.22,1116.15,614.71
2013-07-04,1505.94,1007.13,1056.53,1116.17,615.29
2013-07-05,1505.44,1007.14,1061.18,1116.59,620.21
2013-07-08,1505.39,1006.79,1055.68,1117.88,626.83
2013-07-09,1508.68,1007.22,1057.81,1118.63,619.06
2013-07-10,1507.02,1008.0,1060.49,1119.15,628.67
2013-07-11,1506.5,1008.84,1061.68,1116.66,631.13
2013-07-12,1506.81,1008.52,1062.34,1116.88,627.67
2013-07-15,1507.39,1006.62,1066.53,1117.7,628.69
2013-07-16,1507.94,1009.38,1069.54,1116.61,630.84
2013-07-17,1502.76,1009.51,1070.91,1115.8,625.71
2013-07-18,1503.55,1009.66,1072.44,1114.33,622.9
2013-07-19,1507.03,1009.62,1066.81,1114.38,618.08
2013-07-22,1510.13,1007.99,1061.77,1113.14,612.54
2013-07-23,1510.93,1009.21,1060.89,1115.43,605.42
2013-07-24,1510.17,1010.84,1057.22,1115.73,613.36
2013-07-25,1508.62,1009.33,1060.23,1115.58,606.93
2013-07-26,1509.03,1009.88,1069.59,1114.53,606.31
2013-07-29,1506.88,1009.93,1074.29,1115.58,614.47
2013-07-30,1505.79,1009.89,1066.26,1115.26,599.36
2013-07-31,1506.03,1010.24,1068.61,1114.97,604.37
2013-08-01,1507.43,1010.18,1072.35,1113.5,601.5
2013-08-02,1508.8,1010.41,1070.34,1113.65,605.66
2013-08-05,1507.64,1011.66,1068.97,1114.02,603.89
2013-08-06,1507.43,1007.58,1065.61,1114.07,602.74
2013-08-07,1509.96,1009.31,1064.64,1112.5,608.52
2013-08-08,1511.5,1011.14,1061.42,1115.33,618.94
2013-08-09,1512.47,1010.8,1058.36,1113.97,626.01
2013-08-12,1515.56,1007.22,1059.76,1113.54,627.41
2013-08-13,1514.5,1006.51,1057.99,1114.28,626.8
2013-08-14,1515.82,1005.84,1054.38,1114.94,624.96
2013-08-15,1517.43,1004.91,1056.99,1116.81,626.73
2013-08-16,1517.28,1004.51,1057.24,1116.4,628.85
2013-08-19,1517.32,1004.81,1057.72,1118.19,631.71
2013-08-20,1519.29,1005.16,1058.94,1117.52,636.11
2013-08-21,1516.84,1004.28,1060.31,1116.58,637.92
2013-08-22,1518.66,1007.94,1060.69,1116.84,643.31
